Poll_ID,Pollster,Date,n,Period,party,share
BT05240923R,INSA,2024-09-23,2002,20.09.–23.09.,FDP,3.5
BT05240923R,INSA,2024-09-23,2002,20.09.–23.09.,Linke,2.5
BT05240923R,INSA,2024-09-23,2002,20.09.–23.09.,AfD,20
BT05240923R,INSA,2024-09-23,2002,20.09.–23.09.,BSW,10
BT02240924U,Forsa,2024-09-24,2500,17.09.–23.09.,CDUCSU,32
BT02240924U,Forsa,2024-09-24,2500,17.09.–23.09.,SPD,15
BT02240924U,Forsa,2024-09-24,2500,17.09.–23.09.,Gruene,11
BT02240924U,Forsa,2024-09-24,2500,17.09.–23.09.,FDP,4
BT02240924U,Forsa,2024-09-24,2500,17.09.–23.09.,Linke,NA
BT02240924U,Forsa,2024-09-24,2500,17.09.–23.09.,AfD,17
BT02240924U,Forsa,2024-09-24,2500,17.09.–23.09.,BSW,7
BT06240927U,Forschungsgruppe Wahlen,2024-09-27,1348,24.09.–26.09.,CDUCSU,31
BT06240927U,Forschungsgruppe Wahlen,2024-09-27,1348,24.09.–26.09.,SPD,16
BT06240927U,Forschungsgruppe Wahlen,2024-09-27,1348,24.09.–26.09.,Gruene,12
BT06240927U,Forschungsgruppe Wahlen,2024-09-27,1348,24.09.–26.09.,FDP,4
BT06240927U,Forschungsgruppe Wahlen,2024-09-27,1348,24.09.–26.09.,Linke,4
BT06240927U,Forschungsgruppe Wahlen,2024-09-27,1348,24.09.–26.09.,AfD,17
BT06240927U,Forschungsgruppe Wahlen,2024-09-27,1348,24.09.–26.09.,BSW,8
BT05240928S,INSA,2024-09-28,1203,23.09.–27.09.,CDUCSU,32
BT05240928S,INSA,2024-09-28,1203,23.09.–27.09.,SPD,15
BT05240928S,INSA,2024-09-28,1203,23.09.–27.09.,Gruene,11
BT05240928S,INSA,2024-09-28,1203,23.09.–27.09.,FDP,4
BT05240928S,INSA,2024-09-28,1203,23.09.–27.09.,Linke,3
BT05240928S,INSA,2024-09-28,1203,23.09.–27.09.,AfD,19
BT05240928S,INSA,2024-09-28,1203,23.09.–27.09.,BSW,10
BT05240930T,INSA,2024-09-30,2002,27.09.–30.09.,CDUCSU,31.5
BT05240930T,INSA,2024-09-30,2002,27.09.–30.09.,SPD,15
BT05240930T,INSA,2024-09-30,2002,27.09.–30.09.,Gruene,11
BT05240930T,INSA,2024-09-30,2002,27.09.–30.09.,FDP,4
BT05240930T,INSA,2024-09-30,2002,27.09.–30.09.,Linke,2.5
BT05240930T,INSA,2024-09-30,2002,27.09.–30.09.,AfD,19
BT05240930T,INSA,2024-09-30,2002,27.09.–30.09.,BSW,9.5
BT02241001V,Forsa,2024-10-01,2501,24.09.–30.09.,CDUCSU,31
BT02241001V,Forsa,2024-10-01,2501,24.09.–30.09.,SPD,17
BT02241001V,Forsa,2024-10-01,2501,24.09.–30.09.,Gruene,10
BT02241001V,Forsa,2024-10-01,2501,24.09.–30.09.,FDP,4
BT02241001V,Forsa,2024-10-01,2501,24.09.–30.09.,Linke,3
BT02241001V,Forsa,2024-10-01,2501,24.09.–30.09.,AfD,17
BT02241001V,Forsa,2024-10-01,2501,24.09.–30.09.,BSW,6
BT03241004A,Verian,2024-10-04,1452,25.09.–01.10.,CDUCSU,31
BT03241004A,Verian,2024-10-04,1452,25.09.–01.10.,SPD,16
BT03241004A,Verian,2024-10-04,1452,25.09.–01.10.,Gruene,11
BT03241004A,Verian,2024-10-04,1452,25.09.–01.10.,FDP,4
BT03241004A,Verian,2024-10-04,1452,25.09.–01.10.,Linke,3
BT03241004A,Verian,2024-10-04,1452,25.09.–01.10.,AfD,17
BT03241004A,Verian,2024-10-04,1452,25.09.–01.10.,BSW,7
BT05241005U,INSA,2024-10-05,1237,30.09.–04.10.,CDUCSU,31
BT05241005U,INSA,2024-10-05,1237,30.09.–04.10.,SPD,16
BT05241005U,INSA,2024-10-05,1237,30.09.–04.10.,Gruene,11
BT05241005U,INSA,2024-10-05,1237,30.09.–04.10.,FDP,4
BT05241005U,INSA,2024-10-05,1237,30.09.–04.10.,Linke,3
BT05241005U,INSA,2024-10-05,1237,30.09.–04.10.,AfD,20
BT05241005U,INSA,2024-10-05,1237,30.09.–04.10.,BSW,8
BT05241007V,INSA,2024-10-07,2010,04.10.–07.10.,CDUCSU,31.5
BT05241007V,INSA,2024-10-07,2010,04.10.–07.10.,SPD,16
BT05241007V,INSA,2024-10-07,2010,04.10.–07.10.,Gruene,10.5
BT05241007V,INSA,2024-10-07,2010,04.10.–07.10.,FDP,4
BT05241007V,INSA,2024-10-07,2010,04.10.–07.10.,Linke,2.5
BT05241007V,INSA,2024-10-07,2010,04.10.–07.10.,AfD,20
BT05241007V,INSA,2024-10-07,2010,04.10.–07.10.,BSW,8
BT02241008W,Forsa,2024-10-08,2001,01.10.–07.10.,CDUCSU,31
BT02241008W,Forsa,2024-10-08,2001,01.10.–07.10.,SPD,17
BT02241008W,Forsa,2024-10-08,2001,01.10.–07.10.,Gruene,11
BT02241008W,Forsa,2024-10-08,2001,01.10.–07.10.,FDP,3
BT02241008W,Forsa,2024-10-08,2001,01.10.–07.10.,Linke,3
BT02241008W,Forsa,2024-10-08,2001,01.10.–07.10.,AfD,17
BT02241008W,Forsa,2024-10-08,2001,01.10.–07.10.,BSW,6
BT01241010J,Infratest dimap,2024-10-10,1321,07.10.–09.10.,CDUCSU,31
BT01241010J,Infratest dimap,2024-10-10,1321,07.10.–09.10.,SPD,16
BT01241010J,Infratest dimap,2024-10-10,1321,07.10.–09.10.,Gruene,13
BT01241010J,Infratest dimap,2024-10-10,1321,07.10.–09.10.,FDP,3
BT01241010J,Infratest dimap,2024-10-10,1321,07.10.–09.10.,Linke,3
BT01241010J,Infratest dimap,2024-10-10,1321,07.10.–09.10.,AfD,17
BT01241010J,Infratest dimap,2024-10-10,1321,07.10.–09.10.,BSW,8
BT13241010V,YouGov,2024-10-10,1773,04.10.–08.10.,CDUCSU,32
BT13241010V,YouGov,2024-10-10,1773,04.10.–08.10.,SPD,16
BT13241010V,YouGov,2024-10-10,1773,04.10.–08.10.,Gruene,11
BT13241010V,YouGov,2024-10-10,1773,04.10.–08.10.,FDP,5
BT13241010V,YouGov,2024-10-10,1773,04.10.–08.10.,Linke,3
BT13241010V,YouGov,2024-10-10,1773,04.10.–08.10.,AfD,18
BT13241010V,YouGov,2024-10-10,1773,04.10.–08.10.,BSW,8
BT05241012W,INSA,2024-10-12,1202,07.10.–11.10.,CDUCSU,31
BT05241012W,INSA,2024-10-12,1202,07.10.–11.10.,SPD,16
BT05241012W,INSA,2024-10-12,1202,07.10.–11.10.,Gruene,11
BT05241012W,INSA,2024-10-12,1202,07.10.–11.10.,FDP,4
BT05241012W,INSA,2024-10-12,1202,07.10.–11.10.,Linke,3
BT05241012W,INSA,2024-10-12,1202,07.10.–11.10.,AfD,19
BT05241012W,INSA,2024-10-12,1202,07.10.–11.10.,BSW,9
BT05241014X,INSA,2024-10-14,2002,11.10.–14.10.,CDUCSU,31.5
BT05241014X,INSA,2024-10-14,2002,11.10.–14.10.,SPD,16
BT05241014X,INSA,2024-10-14,2002,11.10.–14.10.,Gruene,10
BT05241014X,INSA,2024-10-14,2002,11.10.–14.10.,FDP,4
BT05241014X,INSA,2024-10-14,2002,11.10.–14.10.,Linke,3.5
BT05241014X,INSA,2024-10-14,2002,11.10.–14.10.,AfD,18.5
BT05241014X,INSA,2024-10-14,2002,11.10.–14.10.,BSW,9
BT02241015X,Forsa,2024-10-15,2501,08.10.–14.10.,CDUCSU,31
BT02241015X,Forsa,2024-10-15,2501,08.10.–14.10.,SPD,16
BT02241015X,Forsa,2024-10-15,2501,08.10.–14.10.,Gruene,10
BT02241015X,Forsa,2024-10-15,2501,08.10.–14.10.,FDP,4
BT02241015X,Forsa,2024-10-15,2501,08.10.–14.10.,Linke,3
BT02241015X,Forsa,2024-10-15,2501,08.10.–14.10.,AfD,17
BT02241015X,Forsa,2024-10-15,2501,08.10.–14.10.,BSW,7
BT09241018E,Allensbach,2024-10-18,1041,28.09.–11.10.,CDUCSU,36
BT09241018E,Allensbach,2024-10-18,1041,28.09.–11.10.,SPD,15
BT09241018E,Allensbach,2024-10-18,1041,28.09.–11.10.,Gruene,10.5
BT09241018E,Allensbach,2024-10-18,1041,28.09.–11.10.,FDP,4.5
BT09241018E,Allensbach,2024-10-18,1041,28.09.–11.10.,Linke,NA
BT09241018E,Allensbach,2024-10-18,1041,28.09.–11.10.,AfD,16
BT09241018E,Allensbach,2024-10-18,1041,28.09.–11.10.,BSW,9
BT06241018V,Forschungsgruppe Wahlen,2024-10-18,1249,15.10.–17.10.,CDUCSU,31
BT06241018V,Forschungsgruppe Wahlen,2024-10-18,1249,15.10.–17.10.,SPD,16
BT06241018V,Forschungsgruppe Wahlen,2024-10-18,1249,15.10.–17.10.,Gruene,11
BT06241018V,Forschungsgruppe Wahlen,2024-10-18,1249,15.10.–17.10.,FDP,3
BT06241018V,Forschungsgruppe Wahlen,2024-10-18,1249,15.10.–17.10.,Linke,4
BT06241018V,Forschungsgruppe Wahlen,2024-10-18,1249,15.10.–17.10.,AfD,18
BT06241018V,Forschungsgruppe Wahlen,2024-10-18,1249,15.10.–17.10.,BSW,8
BT05241019Y,INSA,2024-10-19,1201,14.10.–18.10.,CDUCSU,31
BT05241019Y,INSA,2024-10-19,1201,14.10.–18.10.,SPD,16
BT05241019Y,INSA,2024-10-19,1201,14.10.–18.10.,Gruene,10
BT05241019Y,INSA,2024-10-19,1201,14.10.–18.10.,FDP,4
BT05241019Y,INSA,2024-10-19,1201,14.10.–18.10.,Linke,3
BT05241019Y,INSA,2024-10-19,1201,14.10.–18.10.,AfD,19
BT05241019Y,INSA,2024-10-19,1201,14.10.–18.10.,BSW,9
BT05241021A,INSA,2024-10-21,2006,18.10.–21.10.,CDUCSU,30.5
BT05241021A,INSA,2024-10-21,2006,18.10.–21.10.,SPD,16.5
BT05241021A,INSA,2024-10-21,2006,18.10.–21.10.,Gruene,10
BT05241021A,INSA,2024-10-21,2006,18.10.–21.10.,FDP,4
BT05241021A,INSA,2024-10-21,2006,18.10.–21.10.,Linke,2.5
BT05241021A,INSA,2024-10-21,2006,18.10.–21.10.,AfD,19
BT05241021A,INSA,2024-10-21,2006,18.10.–21.10.,BSW,9
BT02241022Y,Forsa,2024-10-22,2500,15.10.–21.10.,CDUCSU,31
BT02241022Y,Forsa,2024-10-22,2500,15.10.–21.10.,SPD,16
BT02241022Y,Forsa,2024-10-22,2500,15.10.–21.10.,Gruene,11
BT02241022Y,Forsa,2024-10-22,2500,15.10.–21.10.,FDP,3
BT02241022Y,Forsa,2024-10-22,2500,15.10.–21.10.,Linke,3
BT02241022Y,Forsa,2024-10-22,2500,15.10.–21.10.,AfD,17
BT02241022Y,Forsa,2024-10-22,2500,15.10.–21.10.,BSW,7
BT05241026B,INSA,2024-10-26,1204,21.10.–25.10.,CDUCSU,30
BT05241026B,INSA,2024-10-26,1204,21.10.–25.10.,SPD,15
BT05241026B,INSA,2024-10-26,1204,21.10.–25.10.,Gruene,11
BT05241026B,INSA,2024-10-26,1204,21.10.–25.10.,FDP,4
BT05241026B,INSA,2024-10-26,1204,21.10.–25.10.,Linke,3
BT05241026B,INSA,2024-10-26,1204,21.10.–25.10.,AfD,19
BT05241026B,INSA,2024-10-26,1204,21.10.–25.10.,BSW,9
BT05241028C,INSA,2024-10-28,2008,25.10.–28.10.,CDUCSU,31
BT05241028C,INSA,2024-10-28,2008,25.10.–28.10.,SPD,15
BT05241028C,INSA,2024-10-28,2008,25.10.–28.10.,Gruene,11
BT05241028C,INSA,2024-10-28,2008,25.10.–28.10.,FDP,4
BT05241028C,INSA,2024-10-28,2008,25.10.–28.10.,Linke,2.5
BT05241028C,INSA,2024-10-28,2008,25.10.–28.10.,AfD,19
BT05241028C,INSA,2024-10-28,2008,25.10.–28.10.,BSW,9
BT02241029A,Forsa,2024-10-29,2503,22.10.–28.10.,CDUCSU,32
BT02241029A,Forsa,2024-10-29,2503,22.10.–28.10.,SPD,16
BT02241029A,Forsa,2024-10-29,2503,22.10.–28.10.,Gruene,9
BT02241029A,Forsa,2024-10-29,2503,22.10.–28.10.,FDP,4
BT02241029A,Forsa,2024-10-29,2503,22.10.–28.10.,Linke,3
BT02241029A,Forsa,2024-10-29,2503,22.10.–28.10.,AfD,17
BT02241029A,Forsa,2024-10-29,2503,22.10.–28.10.,BSW,7
BT01241031K,Infratest dimap,2024-10-31,1333,28.10.–30.10.,CDUCSU,34
BT01241031K,Infratest dimap,2024-10-31,1333,28.10.–30.10.,SPD,16
BT01241031K,Infratest dimap,2024-10-31,1333,28.10.–30.10.,Gruene,11
BT01241031K,Infratest dimap,2024-10-31,1333,28.10.–30.10.,FDP,4
BT01241031K,Infratest dimap,2024-10-31,1333,28.10.–30.10.,Linke,NA
BT01241031K,Infratest dimap,2024-10-31,1333,28.10.–30.10.,AfD,17
BT01241031K,Infratest dimap,2024-10-31,1333,28.10.–30.10.,BSW,6
BT03241101B,Verian,2024-11-01,1443,23.10.–29.10.,CDUCSU,32
BT03241101B,Verian,2024-11-01,1443,23.10.–29.10.,SPD,16
BT03241101B,Verian,2024-11-01,1443,23.10.–29.10.,Gruene,11
BT03241101B,Verian,2024-11-01,1443,23.10.–29.10.,FDP,3
BT03241101B,Verian,2024-11-01,1443,23.10.–29.10.,Linke,3
BT03241101B,Verian,2024-11-01,1443,23.10.–29.10.,AfD,17
BT03241101B,Verian,2024-11-01,1443,23.10.–29.10.,BSW,8
BT05241102D,INSA,2024-11-02,1202,28.10.–01.11.,CDUCSU,32
BT05241102D,INSA,2024-11-02,1202,28.10.–01.11.,SPD,16
BT05241102D,INSA,2024-11-02,1202,28.10.–01.11.,Gruene,10
BT05241102D,INSA,2024-11-02,1202,28.10.–01.11.,FDP,4
BT05241102D,INSA,2024-11-02,1202,28.10.–01.11.,Linke,4
BT05241102D,INSA,2024-11-02,1202,28.10.–01.11.,AfD,18
BT05241102D,INSA,2024-11-02,1202,28.10.–01.11.,BSW,8
BT02241105B,Forsa,2024-11-05,2500,29.10.–04.11.,CDUCSU,33
BT02241105B,Forsa,2024-11-05,2500,29.10.–04.11.,SPD,16
BT02241105B,Forsa,2024-11-05,2500,29.10.–04.11.,Gruene,10
BT02241105B,Forsa,2024-11-05,2500,29.10.–04.11.,FDP,3
BT02241105B,Forsa,2024-11-05,2500,29.10.–04.11.,Linke,3
BT02241105B,Forsa,2024-11-05,2500,29.10.–04.11.,AfD,16
BT02241105B,Forsa,2024-11-05,2500,29.10.–04.11.,BSW,6
BT05241105E,INSA,2024-11-05,2005,01.11.–04.11.,CDUCSU,32
BT05241105E,INSA,2024-11-05,2005,01.11.–04.11.,SPD,15.5
BT05241105E,INSA,2024-11-05,2005,01.11.–04.11.,Gruene,10.5
BT05241105E,INSA,2024-11-05,2005,01.11.–04.11.,FDP,4.5
BT05241105E,INSA,2024-11-05,2005,01.11.–04.11.,Linke,3.5
BT05241105E,INSA,2024-11-05,2005,01.11.–04.11.,AfD,18
BT05241105E,INSA,2024-11-05,2005,01.11.–04.11.,BSW,8
BT02241107C,Forsa,2024-11-07,1181,07.11.–07.11.,CDUCSU,32
BT02241107C,Forsa,2024-11-07,1181,07.11.–07.11.,SPD,17
BT02241107C,Forsa,2024-11-07,1181,07.11.–07.11.,Gruene,11
BT02241107C,Forsa,2024-11-07,1181,07.11.–07.11.,FDP,3
BT02241107C,Forsa,2024-11-07,1181,07.11.–07.11.,Linke,3
BT02241107C,Forsa,2024-11-07,1181,07.11.–07.11.,AfD,17
BT02241107C,Forsa,2024-11-07,1181,07.11.–07.11.,BSW,6
BT01241107L,Infratest dimap,2024-11-07,1065,07.11.–07.11.,CDUCSU,34
BT01241107L,Infratest dimap,2024-11-07,1065,07.11.–07.11.,SPD,16
BT01241107L,Infratest dimap,2024-11-07,1065,07.11.–07.11.,Gruene,12
BT01241107L,Infratest dimap,2024-11-07,1065,07.11.–07.11.,FDP,5
BT01241107L,Infratest dimap,2024-11-07,1065,07.11.–07.11.,Linke,NA
BT01241107L,Infratest dimap,2024-11-07,1065,07.11.–07.11.,AfD,18
BT01241107L,Infratest dimap,2024-11-07,1065,07.11.–07.11.,BSW,6
BT06241108W,Forschungsgruppe Wahlen,2024-11-08,1231,05.11.–07.11.,CDUCSU,33
BT06241108W,Forschungsgruppe Wahlen,2024-11-08,1231,05.11.–07.11.,SPD,16
BT06241108W,Forschungsgruppe Wahlen,2024-11-08,1231,05.11.–07.11.,Gruene,12
BT06241108W,Forschungsgruppe Wahlen,2024-11-08,1231,05.11.–07.11.,FDP,3
BT06241108W,Forschungsgruppe Wahlen,2024-11-08,1231,05.11.–07.11.,Linke,4
BT06241108W,Forschungsgruppe Wahlen,2024-11-08,1231,05.11.–07.11.,AfD,18
BT06241108W,Forschungsgruppe Wahlen,2024-11-08,1231,05.11.–07.11.,BSW,6
BT05241109F,INSA,2024-11-09,1065,07.11.–08.11.,CDUCSU,32
BT05241109F,INSA,2024-11-09,1065,07.11.–08.11.,SPD,15
BT05241109F,INSA,2024-11-09,1065,07.11.–08.11.,Gruene,10
BT05241109F,INSA,2024-11-09,1065,07.11.–08.11.,FDP,4
BT05241109F,INSA,2024-11-09,1065,07.11.–08.11.,Linke,4
BT05241109F,INSA,2024-11-09,1065,07.11.–08.11.,AfD,19
BT05241109F,INSA,2024-11-09,1065,07.11.–08.11.,BSW,7
BT05241111G,INSA,2024-11-11,3009,08.11.–11.11.,CDUCSU,32.5
BT05241111G,INSA,2024-11-11,3009,08.11.–11.11.,SPD,15.5
BT05241111G,INSA,2024-11-11,3009,08.11.–11.11.,Gruene,11.5
BT05241111G,INSA,2024-11-11,3009,08.11.–11.11.,FDP,5
BT05241111G,INSA,2024-11-11,3009,08.11.–11.11.,Linke,3.5
BT05241111G,INSA,2024-11-11,3009,08.11.–11.11.,AfD,19.5
BT05241111G,INSA,2024-11-11,3009,08.11.–11.11.,BSW,7
BT02241112D,Forsa,2024-11-12,2501,05.11.–11.11.,CDUCSU,33
BT02241112D,Forsa,2024-11-12,2501,05.11.–11.11.,SPD,16
BT02241112D,Forsa,2024-11-12,2501,05.11.–11.11.,Gruene,11
BT02241112D,Forsa,2024-11-12,2501,05.11.–11.11.,FDP,4
BT02241112D,Forsa,2024-11-12,2501,05.11.–11.11.,Linke,3
BT02241112D,Forsa,2024-11-12,2501,05.11.–11.11.,AfD,17
BT02241112D,Forsa,2024-11-12,2501,05.11.–11.11.,BSW,5
BT13241114W,YouGov,2024-11-14,1805,08.11.–12.11.,CDUCSU,33
BT13241114W,YouGov,2024-11-14,1805,08.11.–12.11.,SPD,15
BT13241114W,YouGov,2024-11-14,1805,08.11.–12.11.,Gruene,12
BT13241114W,YouGov,2024-11-14,1805,08.11.–12.11.,FDP,5
BT13241114W,YouGov,2024-11-14,1805,08.11.–12.11.,Linke,3
BT13241114W,YouGov,2024-11-14,1805,08.11.–12.11.,AfD,19
BT13241114W,YouGov,2024-11-14,1805,08.11.–12.11.,BSW,7
BT05241116H,INSA,2024-11-16,1204,11.11.–15.11.,CDUCSU,32
BT05241116H,INSA,2024-11-16,1204,11.11.–15.11.,SPD,16
BT05241116H,INSA,2024-11-16,1204,11.11.–15.11.,Gruene,10
BT05241116H,INSA,2024-11-16,1204,11.11.–15.11.,FDP,4
BT05241116H,INSA,2024-11-16,1204,11.11.–15.11.,Linke,4
BT05241116H,INSA,2024-11-16,1204,11.11.–15.11.,AfD,19
BT05241116H,INSA,2024-11-16,1204,11.11.–15.11.,BSW,8
BT05241118I,INSA,2024-11-18,2008,15.11.–18.11.,CDUCSU,32
BT05241118I,INSA,2024-11-18,2008,15.11.–18.11.,SPD,16
BT05241118I,INSA,2024-11-18,2008,15.11.–18.11.,Gruene,11
BT05241118I,INSA,2024-11-18,2008,15.11.–18.11.,FDP,4.5
BT05241118I,INSA,2024-11-18,2008,15.11.–18.11.,Linke,3.5
BT05241118I,INSA,2024-11-18,2008,15.11.–18.11.,AfD,19
BT05241118I,INSA,2024-11-18,2008,15.11.–18.11.,BSW,7.5
BT02241119E,Forsa,2024-11-19,2500,12.11.–18.11.,CDUCSU,33
BT02241119E,Forsa,2024-11-19,2500,12.11.–18.11.,SPD,15
BT02241119E,Forsa,2024-11-19,2500,12.11.–18.11.,Gruene,11
BT02241119E,Forsa,2024-11-19,2500,12.11.–18.11.,FDP,4
BT02241119E,Forsa,2024-11-19,2500,12.11.–18.11.,Linke,4
BT02241119E,Forsa,2024-11-19,2500,12.11.–18.11.,AfD,18
BT02241119E,Forsa,2024-11-19,2500,12.11.–18.11.,BSW,4
BT01241121M,Infratest dimap,2024-11-21,1318,18.11.–20.11.,CDUCSU,33
BT01241121M,Infratest dimap,2024-11-21,1318,18.11.–20.11.,SPD,14
BT01241121M,Infratest dimap,2024-11-21,1318,18.11.–20.11.,Gruene,14
BT01241121M,Infratest dimap,2024-11-21,1318,18.11.–20.11.,FDP,4
BT01241121M,Infratest dimap,2024-11-21,1318,18.11.–20.11.,Linke,3
BT01241121M,Infratest dimap,2024-11-21,1318,18.11.–20.11.,AfD,19
BT01241121M,Infratest dimap,2024-11-21,1318,18.11.–20.11.,BSW,6
BT09241122F,Allensbach,2024-11-22,1049,02.11.–14.11.,CDUCSU,37
BT09241122F,Allensbach,2024-11-22,1049,02.11.–14.11.,SPD,15
BT09241122F,Allensbach,2024-11-22,1049,02.11.–14.11.,Gruene,10
BT09241122F,Allensbach,2024-11-22,1049,02.11.–14.11.,FDP,4
BT09241122F,Allensbach,2024-11-22,1049,02.11.–14.11.,Linke,NA
BT09241122F,Allensbach,2024-11-22,1049,02.11.–14.11.,AfD,17
BT09241122F,Allensbach,2024-11-22,1049,02.11.–14.11.,BSW,7.5
BT06241122X,Forschungsgruppe Wahlen,2024-11-22,1399,19.11.–21.11.,CDUCSU,32
BT06241122X,Forschungsgruppe Wahlen,2024-11-22,1399,19.11.–21.11.,SPD,16
BT06241122X,Forschungsgruppe Wahlen,2024-11-22,1399,19.11.–21.11.,Gruene,12
BT06241122X,Forschungsgruppe Wahlen,2024-11-22,1399,19.11.–21.11.,FDP,3
BT06241122X,Forschungsgruppe Wahlen,2024-11-22,1399,19.11.–21.11.,Linke,4
BT06241122X,Forschungsgruppe Wahlen,2024-11-22,1399,19.11.–21.11.,AfD,18
BT06241122X,Forschungsgruppe Wahlen,2024-11-22,1399,19.11.–21.11.,BSW,5
BT05241123J,INSA,2024-11-23,1203,18.11.–21.11.,CDUCSU,32
BT05241123J,INSA,2024-11-23,1203,18.11.–21.11.,SPD,14
BT05241123J,INSA,2024-11-23,1203,18.11.–21.11.,Gruene,11
BT05241123J,INSA,2024-11-23,1203,18.11.–21.11.,FDP,5
BT05241123J,INSA,2024-11-23,1203,18.11.–21.11.,Linke,4
BT05241123J,INSA,2024-11-23,1203,18.11.–21.11.,AfD,19
BT05241123J,INSA,2024-11-23,1203,18.11.–21.11.,BSW,7
BT05241125K,INSA,2024-11-25,2003,22.11.–25.11.,CDUCSU,32.5
BT05241125K,INSA,2024-11-25,2003,22.11.–25.11.,SPD,15
BT05241125K,INSA,2024-11-25,2003,22.11.–25.11.,Gruene,11
BT05241125K,INSA,2024-11-25,2003,22.11.–25.11.,FDP,4.5
BT05241125K,INSA,2024-11-25,2003,22.11.–25.11.,Linke,3.5
BT05241125K,INSA,2024-11-25,2003,22.11.–25.11.,AfD,19.5
BT05241125K,INSA,2024-11-25,2003,22.11.–25.11.,BSW,7.5
BT02241126F,Forsa,2024-11-26,2500,19.11.–25.11.,CDUCSU,32
BT02241126F,Forsa,2024-11-26,2500,19.11.–25.11.,SPD,15
BT02241126F,Forsa,2024-11-26,2500,19.11.–25.11.,Gruene,12
BT02241126F,Forsa,2024-11-26,2500,19.11.–25.11.,FDP,4
BT02241126F,Forsa,2024-11-26,2500,19.11.–25.11.,Linke,4
BT02241126F,Forsa,2024-11-26,2500,19.11.–25.11.,AfD,18
BT02241126F,Forsa,2024-11-26,2500,19.11.–25.11.,BSW,4
BT03241129C,Verian,2024-11-29,1432,20.11.–26.11.,CDUCSU,32
BT03241129C,Verian,2024-11-29,1432,20.11.–26.11.,SPD,15
BT03241129C,Verian,2024-11-29,1432,20.11.–26.11.,Gruene,13
BT03241129C,Verian,2024-11-29,1432,20.11.–26.11.,FDP,4
BT03241129C,Verian,2024-11-29,1432,20.11.–26.11.,Linke,3
BT03241129C,Verian,2024-11-29,1432,20.11.–26.11.,AfD,18
BT03241129C,Verian,2024-11-29,1432,20.11.–26.11.,BSW,6
BT05241130L,INSA,2024-11-30,1201,25.11.–29.11.,CDUCSU,32
BT05241130L,INSA,2024-11-30,1201,25.11.–29.11.,SPD,15
BT05241130L,INSA,2024-11-30,1201,25.11.–29.11.,Gruene,13
BT05241130L,INSA,2024-11-30,1201,25.11.–29.11.,FDP,5
BT05241130L,INSA,2024-11-30,1201,25.11.–29.11.,Linke,3
BT05241130L,INSA,2024-11-30,1201,25.11.–29.11.,AfD,18
BT05241130L,INSA,2024-11-30,1201,25.11.–29.11.,BSW,8
BT05241202M,INSA,2024-12-02,2003,29.11.–02.12.,CDUCSU,31.5
BT05241202M,INSA,2024-12-02,2003,29.11.–02.12.,SPD,16
BT05241202M,INSA,2024-12-02,2003,29.11.–02.12.,Gruene,13
BT05241202M,INSA,2024-12-02,2003,29.11.–02.12.,FDP,4.5
BT05241202M,INSA,2024-12-02,2003,29.11.–02.12.,Linke,3.5
BT05241202M,INSA,2024-12-02,2003,29.11.–02.12.,AfD,18.5
BT05241202M,INSA,2024-12-02,2003,29.11.–02.12.,BSW,7.5
BT02241203G,Forsa,2024-12-03,2502,26.11.–02.12.,CDUCSU,32
BT02241203G,Forsa,2024-12-03,2502,26.11.–02.12.,SPD,16
BT02241203G,Forsa,2024-12-03,2502,26.11.–02.12.,Gruene,12
BT02241203G,Forsa,2024-12-03,2502,26.11.–02.12.,FDP,3
BT02241203G,Forsa,2024-12-03,2502,26.11.–02.12.,Linke,4
BT02241203G,Forsa,2024-12-03,2502,26.11.–02.12.,AfD,18
BT02241203G,Forsa,2024-12-03,2502,26.11.–02.12.,BSW,4
BT04241203W,GMS,2024-12-03,1005,27.11.–02.12.,CDUCSU,34
BT04241203W,GMS,2024-12-03,1005,27.11.–02.12.,SPD,15
BT04241203W,GMS,2024-12-03,1005,27.11.–02.12.,Gruene,13
BT04241203W,GMS,2024-12-03,1005,27.11.–02.12.,FDP,4
BT04241203W,GMS,2024-12-03,1005,27.11.–02.12.,Linke,3
BT04241203W,GMS,2024-12-03,1005,27.11.–02.12.,AfD,17
BT04241203W,GMS,2024-12-03,1005,27.11.–02.12.,BSW,6
BT01241205N,Infratest dimap,2024-12-05,1307,02.12.–04.12.,CDUCSU,32
BT01241205N,Infratest dimap,2024-12-05,1307,02.12.–04.12.,SPD,16
BT01241205N,Infratest dimap,2024-12-05,1307,02.12.–04.12.,Gruene,14
BT01241205N,Infratest dimap,2024-12-05,1307,02.12.–04.12.,FDP,4
BT01241205N,Infratest dimap,2024-12-05,1307,02.12.–04.12.,Linke,3
BT01241205N,Infratest dimap,2024-12-05,1307,02.12.–04.12.,AfD,18
BT01241205N,Infratest dimap,2024-12-05,1307,02.12.–04.12.,BSW,5
BT13241205X,YouGov,2024-12-05,1879,29.11.–03.12.,CDUCSU,30
BT13241205X,YouGov,2024-12-05,1879,29.11.–03.12.,SPD,18
BT13241205X,YouGov,2024-12-05,1879,29.11.–03.12.,Gruene,13
BT13241205X,YouGov,2024-12-05,1879,29.11.–03.12.,FDP,4
BT13241205X,YouGov,2024-12-05,1879,29.11.–03.12.,Linke,3
BT13241205X,YouGov,2024-12-05,1879,29.11.–03.12.,AfD,19
